Unnamed: 0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,bed_bath_sum,renovation_yes,sqft_living_plus_lot,sqft_living_plus_lot_15,lat_long,distance_from_flatiron
20264,7203120020,2014-08-14,785000.0,4,3.5,3310,4850,2.0,0.0,0.0,3,9,3310,,2010,,98053,47.6954,-122.022,3320,5955,7.5,0,8160,9275,"(47.6954, -122.022)",15.794496596132081
20265,8559300020,2014-05-28,499950.0,4,2.5,2798,4473,2.0,0.0,0.0,3,9,2798,,2012,,98055,47.4295,-122.205,2358,4593,6.5,0,7271,6951,"(47.4295, -122.205)",13.845403233632542
20266,3356402705,2015-03-17,216000.0,4,2.5,1847,8000,2.0,0.0,0.0,3,7,1847,,2008,,98001,47.2874,-122.257,1767,8000,6.5,0,9847,9767,"(47.2874, -122.257)",22.54088119577695
20267,662440020,2015-02-26,380000.0,4,2.5,2420,4981,2.0,0.0,0.0,3,9,2420,,2009,,98038,47.3785,-122.023,2420,5000,6.5,0,7401,7420,"(47.3785, -122.023)",21.633372009764432
20268,255370020,2014-11-06,345000.0,4,2.5,2020,3600,2.0,0.0,0.0,3,7,2020,,2012,,98038,47.3535,-122.01700000000001,2210,3800,6.5,0,5620,6010,"(47.3535, -122.01700000000001)",23.11776450891357
20269,293810190,2014-11-04,456500.0,4,2.5,2400,6811,2.0,0.0,0.0,3,8,2400,,2007,,98059,47.4959,-122.15,2710,5314,6.5,0,9211,8024,"(47.4959, -122.15)",11.694254119605846
20270,8091670190,2014-11-04,382495.0,3,2.5,1760,5390,1.0,0.0,0.0,3,8,1760,,2014,,98038,47.3482,-122.042,2310,5117,5.5,0,7150,7427,"(47.3482, -122.042)",22.67323217643618
20271,1760650280,2015-03-06,324950.0,4,2.5,2110,4178,2.0,0.0,0.0,3,7,2110,,2013,,98042,47.3612,-122.081,2300,4142,6.5,0,6288,6442,"(47.3612, -122.081)",20.87367618830588
20272,6306800010,2014-08-11,436472.0,4,2.5,2692,8392,2.0,0.0,0.0,3,9,2692,,2014,,98030,47.3519,-122.197,2574,14446,6.5,0,11084,17020,"(47.3519, -122.197)",18.9303891096889
20273,982850010,2014-05-30,365250.0,3,2.25,1490,4522,2.0,0.0,0.0,3,7,1490,,2009,,98028,47.7611,-122.23299999999999,1580,4667,5.25,0,6012,6247,"(47.7611, -122.23299999999999)",11.542879296969474
20274,6705600020,2015-03-24,919990.0,5,3.25,3960,6352,2.0,0.0,0.0,3,10,3960,,2014,,98075,47.5806,-122.055,2930,9875,8.25,0,10312,12805,"(47.5806, -122.055)",13.255120591327055
20275,9478550430,2015-04-29,316475.0,4,2.5,1740,4642,2.0,0.0,0.0,3,7,1740,,2012,,98042,47.3686,-122.117,1950,4642,6.5,0,6382,6592,"(47.3686, -122.117)",19.523990594279578
20276,5498100010,2015-03-24,425000.0,4,2.5,1940,4517,1.0,0.0,0.0,3,8,1190,750.0,2010,,98028,47.776,-122.26,1910,10410,6.5,0,6457,12320,"(47.776, -122.26)",12.058710049889592
20277,7625702901,2015-03-11,302860.0,2,1.0,970,3279,2.0,0.0,0.0,3,7,790,180.0,2007,,98136,47.5469,-122.383,1150,1351,3.0,0,4249,2501,"(47.5469, -122.383)",4.823560406259917
20278,301401410,2014-07-22,298000.0,3,2.5,1852,4000,2.0,0.0,0.0,3,7,1852,,2014,,98002,47.3455,-122.21,2166,4000,5.5,0,5852,6166,"(47.3455, -122.21)",19.150798496557492
20279,251500080,2014-08-26,3200000.0,4,4.0,4810,18851,2.0,0.0,3.0,3,11,4810,,2007,,98004,47.6364,-122.214,3970,19929,8.0,0,23661,23899,"(47.6364, -122.214)",5.997510518945821
20280,521049227,2014-12-01,950000.0,4,4.0,5635,9695,2.0,0.0,3.0,3,10,4360,1275.0,2011,,98003,47.3389,-122.334,3726,9765,8.0,0,15330,13491,"(47.3389, -122.334)",18.676260194880893
20281,100300500,2014-11-21,333000.0,3,2.5,1520,3041,2.0,0.0,0.0,3,7,1520,,2009,,98059,47.4874,-122.152,1820,3229,5.5,0,4561,5049,"(47.4874, -122.152)",12.028952261950089
20282,8669160460,2015-03-05,289950.0,3,2.5,2099,4275,2.0,0.0,0.0,3,7,2099,,2010,,98002,47.3521,-122.211,2099,4275,5.5,0,6374,6374,"(47.3521, -122.211)",18.70269712497614
20283,2810100007,2015-05-06,419950.0,3,2.25,1250,811,3.0,0.0,0.0,3,8,1250,,2014,,98136,47.5419,-122.38799999999999,1250,1232,5.25,0,2061,2482,"(47.5419, -122.38799999999999)",5.237328971881609
20284,6749700006,2014-07-15,306000.0,2,1.5,1090,1183,3.0,0.0,0.0,3,8,1090,,2008,,98103,47.6974,-122.34899999999999,1110,1384,3.5,0,2273,2494,"(47.6974, -122.34899999999999)",6.1226386119305
20285,1085623730,2014-11-29,498445.0,4,2.5,3216,5902,2.0,0.0,0.0,3,9,3216,,2014,,98030,47.3425,-122.179,2815,4916,6.5,0,9118,7731,"(47.3425, -122.179)",19.83746172344895
20286,6666830430,2014-06-20,775950.0,4,2.5,2970,4400,2.0,0.0,0.0,3,8,2970,,2014,,98052,47.705,-122.11399999999999,3010,4892,6.5,0,7370,7902,"(47.705, -122.11399999999999)",12.281886590261523
20287,7852110380,2014-07-03,605000.0,3,2.5,2610,6405,2.0,0.0,0.0,3,8,2610,,2001,,98065,47.5373,-121.874,2580,6285,5.5,0,9015,8865,"(47.5373, -121.874)",22.114668491727596
20288,8080400177,2014-09-09,520000.0,2,1.75,1340,1368,2.0,0.0,0.0,3,7,1060,280.0,2006,,98122,47.618,-122.311,2480,1707,3.75,0,2708,4187,"(47.618, -122.311)",1.3260306843720207
20289,293070010,2014-10-28,849990.0,4,2.75,3300,4987,2.0,0.0,0.0,3,9,3300,,2014,,98074,47.6175,-122.056,3520,5453,6.75,0,8287,8973,"(47.6175, -122.056)",13.06838620621174
20290,9144100007,2014-06-04,767450.0,3,2.0,1630,7599,1.0,0.0,0.0,3,10,1630,,2006,,98117,47.6981,-122.376,2030,7599,5.0,0,9229,9629,"(47.6981, -122.376)",6.414296886241347
20291,7234601142,2014-08-08,665000.0,3,2.25,1590,929,2.0,0.0,0.0,3,9,1060,530.0,2014,,98122,47.6172,-122.31,1510,1193,5.25,0,2519,2703,"(47.6172, -122.31)",1.3439362353928666
20292,1972200426,2014-09-18,525000.0,2,2.75,1310,1268,3.5,0.0,0.0,3,8,1310,,2007,,98103,47.6534,-122.355,1350,1288,4.75,0,2578,2638,"(47.6534, -122.355)",3.175628627431337
20293,7768800280,2014-07-22,870515.0,4,3.5,3600,5697,2.0,0.0,0.0,3,9,2940,660.0,2014,,98075,47.5755,-122.071,3490,5911,7.5,0,9297,9401,"(47.5755, -122.071)",12.579464677274686
20294,9512200420,2014-07-21,390000.0,4,2.5,2154,4153,2.0,0.0,0.0,3,9,2154,,2012,,98058,47.4557,-122.13,2154,4091,6.5,0,6307,6245,"(47.4557, -122.13)",14.321410697724135
20295,7132300525,2015-04-11,500000.0,3,1.75,1530,825,3.0,0.0,0.0,3,8,1530,,2015,,98144,47.5929,-122.30799999999999,1580,1915,4.75,0,2355,3495,"(47.5929, -122.30799999999999)",1.733992944095142
20296,7515000143,2014-08-05,399950.0,3,2.25,1360,1041,2.0,0.0,0.0,3,8,1094,266.0,2006,,98117,47.6925,-122.375,1522,1382,5.25,0,2401,2904,"(47.6925, -122.375)",6.03076760594654
20297,3395070440,2015-02-09,305000.0,3,2.5,1320,2480,2.0,0.0,0.0,3,7,1320,,2005,,98118,47.536,-122.28399999999999,1320,3240,5.5,0,3800,4560,"(47.536, -122.28399999999999)",5.614550881712553
20298,629650380,2015-01-23,255000.0,4,2.5,1660,6724,2.0,0.0,0.0,3,7,1660,,2009,,98001,47.25899999999999,-122.256,1544,6054,6.5,0,8384,7598,"(47.25899999999999, -122.256)",24.48583813961286
20299,1115600130,2014-09-30,415000.0,4,2.5,2891,6499,2.0,0.0,0.0,3,9,2891,,2014,,98001,47.3359,-122.257,2550,8383,6.5,0,9390,10933,"(47.3359, -122.257)",19.242991478207593
20300,8562790950,2015-03-27,716500.0,3,2.5,2340,2155,2.0,0.0,0.0,3,10,2120,220.0,2012,,98027,47.53,-122.073,2640,2680,5.5,0,4495,5320,"(47.53, -122.073)",13.438808299400185
20301,3413700130,2014-06-25,425000.0,3,2.5,2320,2267,3.0,0.0,0.0,3,8,2320,,2009,,98177,47.7027,-122.359,1240,1883,5.5,0,4587,3123,"(47.7027, -122.359)",6.546047330270791
20302,9532000170,2015-02-17,540000.0,4,2.5,2190,3855,2.0,0.0,0.0,3,8,2190,,2010,,98011,47.7705,-122.169,2190,3600,6.5,0,6045,5790,"(47.7705, -122.169)",13.5923133492924
20303,255450380,2014-08-04,324747.0,3,2.5,2060,4742,2.0,0.0,0.0,3,8,2060,,2014,,98038,47.3706,-122.01700000000001,2370,4725,5.5,0,6802,7095,"(47.3706, -122.01700000000001)",22.226276313889258
20304,7203140420,2015-01-28,385000.0,3,2.5,1740,4145,2.0,0.0,0.0,3,7,1740,,2010,,98053,47.6875,-122.015,1740,4045,5.5,0,5885,5785,"(47.6875, -122.015)",15.903905879026166
20305,1760650670,2014-08-12,270000.0,3,2.25,1400,3825,2.0,0.0,0.0,3,7,1400,,2012,,98042,47.3596,-122.08200000000001,2110,3825,5.25,0,5225,5935,"(47.3596, -122.08200000000001)",20.938109681893895
20306,5556300098,2014-06-12,1240000.0,5,4.0,4410,14380,2.0,0.0,0.0,3,11,4410,,2006,,98052,47.6463,-122.12100000000001,2720,11454,9.0,0,18790,14174,"(47.6463, -122.12100000000001)",10.347990557375548
20307,8129700743,2015-04-16,672000.0,3,2.5,1780,1647,2.0,0.0,0.0,3,8,1080,700.0,2008,,98103,47.6597,-122.355,2000,1741,5.5,0,3427,3741,"(47.6597, -122.355)",3.596203913355902
20308,3023000050,2015-01-29,310000.0,3,2.5,1760,10137,2.0,0.0,0.0,3,8,1760,,2010,,98038,47.355,-122.059,2000,6935,5.5,0,11897,8935,"(47.355, -122.059)",21.82061465145395
20309,518500480,2014-08-11,3000000.0,3,3.5,4410,10756,2.0,1.0,4.0,3,11,3430,980.0,2014,,98056,47.5283,-122.205,3550,5634,6.5,0,15166,9184,"(47.5283, -122.205)",8.289129482699153
20310,1725059127,2015-02-25,2350000.0,6,4.25,5550,11547,2.0,0.0,2.0,3,11,4270,1280.0,2014,,98033,47.6547,-122.20200000000001,3480,11547,10.25,0,17097,15027,"(47.6547, -122.20200000000001)",6.998971847444032
20311,9511120050,2014-06-27,427000.0,3,2.5,2432,9391,2.0,0.0,2.0,3,9,2432,,2005,,98001,47.3453,-122.26700000000001,2912,8932,5.5,0,11823,11844,"(47.3453, -122.26700000000001)",18.518719167422315
20312,8943600430,2015-04-23,389950.0,3,2.5,2283,3996,2.0,0.0,0.0,3,8,2283,,2008,,98031,47.4221,-122.19200000000001,1760,3992,5.5,0,6279,5752,"(47.4221, -122.19200000000001)",14.576017629516896
20313,9429400170,2014-06-25,309620.0,3,2.5,1860,3730,2.0,0.0,0.0,3,8,1860,,2012,,98019,47.7442,-121.984,2110,4509,5.5,0,5590,6619,"(47.7442, -121.984)",18.85788895630107
20314,3845101150,2014-07-01,399895.0,4,2.5,2701,4500,2.0,0.0,0.0,3,9,2701,,2014,,98092,47.2586,-122.194,2570,4800,6.5,0,7201,7370,"(47.2586, -122.194)",25.120539613786615
20315,1085623560,2015-02-02,442515.0,4,2.5,2930,4875,2.0,0.0,0.0,3,9,2930,,2014,,98030,47.3421,-122.179,2815,4900,6.5,0,7805,7715,"(47.3421, -122.179)",19.863147291940265
20316,263000255,2014-12-02,375000.0,3,2.25,1540,1561,3.0,0.0,0.0,3,8,1540,,2010,,98103,47.6991,-122.346,1540,1547,5.25,0,3101,3087,"(47.6991, -122.346)",6.227882691354673
20317,7299600130,2014-07-02,309780.0,3,2.5,2242,4500,2.0,0.0,0.0,3,8,2242,,2014,,98092,47.2583,-122.198,2009,4500,5.5,0,6742,6509,"(47.2583, -122.198)",25.091725321488262
20318,7853320280,2015-03-12,425000.0,3,2.5,1950,4345,2.0,0.0,0.0,3,7,1950,,2007,,98065,47.5202,-121.87299999999999,2260,4345,5.5,0,6295,6605,"(47.5202, -121.87299999999999)",22.457888046053625
20319,4253400098,2015-05-01,405000.0,2,3.0,1160,1073,2.0,0.0,0.0,3,7,880,280.0,2007,,98144,47.5788,-122.315,1250,4812,5.0,0,2233,6062,"(47.5788, -122.315)",2.3231142927672233
20320,3814900380,2014-07-19,356250.0,3,2.5,2060,5115,2.0,0.0,0.0,3,9,2060,,2014,,98092,47.3261,-122.163,2648,4500,5.5,0,7175,7148,"(47.3261, -122.163)",21.16899312699254
20321,6821101732,2015-02-19,550000.0,3,2.25,1230,875,3.0,0.0,0.0,3,8,1230,,2013,,98199,47.6521,-122.4,1760,5664,5.25,0,2105,7424,"(47.6521, -122.4)",4.193243968331789
20322,3644100086,2014-05-05,340000.0,2,1.5,1160,1438,2.0,0.0,0.0,3,7,1160,,2001,,98144,47.5917,-122.295,1220,1740,3.5,0,2598,2960,"(47.5917, -122.295)",2.272518249587899
20323,7237450080,2014-08-23,362865.0,4,2.5,2245,4301,2.0,0.0,0.0,3,8,2245,,2014,,98038,47.3555,-122.06299999999999,2530,4478,6.5,0,6546,7008,"(47.3555, -122.06299999999999)",21.682326448850578
20324,6389970010,2015-03-23,1360000.0,4,3.5,4120,12626,2.0,0.0,1.0,3,11,3970,150.0,2014,,98034,47.7089,-122.245,4120,11913,7.5,0,16746,16033,"(47.7089, -122.245)",8.093559894637329
20325,9578090050,2014-05-05,830000.0,4,2.5,3400,9692,2.0,0.0,0.0,3,9,3400,,2007,,98052,47.708,-122.109,3070,7375,6.5,0,13092,10445,"(47.708, -122.109)",12.589447343688933
20326,1489300005,2014-08-01,1600000.0,5,3.75,4270,7500,2.0,0.0,0.0,3,10,3210,1060.0,2014,,98033,47.6845,-122.20700000000001,2410,8350,8.75,0,11770,10760,"(47.6845, -122.20700000000001)",7.955678995571079
20327,7768800290,2015-03-04,855000.0,4,3.5,2890,5911,2.0,0.0,0.0,3,9,2370,520.0,2014,,98075,47.5754,-122.071,3490,6093,7.5,0,8801,9583,"(47.5754, -122.071)",12.580757024006333
20328,1245003220,2014-08-19,1210000.0,5,3.5,3220,8000,2.0,0.0,0.0,3,9,2900,320.0,2008,,98033,47.6834,-122.2,2100,9680,8.5,0,11220,11780,"(47.6834, -122.2)",8.157020547393328
20329,5608000010,2014-08-11,1390000.0,4,3.5,4010,15365,2.0,0.0,1.0,3,11,4010,,2006,,98027,47.5528,-122.09299999999999,3550,13429,7.5,0,19375,16979,"(47.5528, -122.09299999999999)",11.990332302988456
20330,5379805260,2015-03-26,400200.0,4,3.5,2260,30250,2.0,0.0,0.0,3,7,2260,,2013,,98188,47.4493,-122.281,1270,16350,7.5,0,32510,17620,"(47.4493, -122.281)",11.345263742254177
20331,3278600670,2014-05-23,235000.0,2,1.0,1140,1730,1.5,0.0,0.0,3,8,1010,130.0,2007,,98126,47.5494,-122.37200000000001,1360,1730,3.0,0,2870,3090,"(47.5494, -122.37200000000001)",4.454242301470825
20332,2781240050,2015-05-07,349950.0,3,2.0,1640,4714,1.0,0.0,0.0,3,8,1640,,2009,,98038,47.3539,-122.021,1770,4802,5.0,0,6354,6572,"(47.3539, -122.021)",22.97648315239096
20333,7502800050,2014-07-09,659950.0,4,2.75,3510,9400,2.0,0.0,0.0,3,9,3510,,2014,,98059,47.4827,-122.131,3550,9429,6.75,0,12910,12979,"(47.4827, -122.131)",12.964152278414797
20334,9544700500,2014-05-08,785000.0,3,2.75,3010,1842,2.0,0.0,0.0,3,9,3010,,2011,,98075,47.5836,-121.994,2950,4200,5.75,0,4852,7150,"(47.5836, -121.994)",16.046575736071375
20335,2771603314,2015-04-16,475000.0,2,2.25,1060,925,2.0,0.0,0.0,3,8,980,80.0,2006,,98199,47.6386,-122.38799999999999,1020,4000,4.25,0,1985,5020,"(47.6386, -122.38799999999999)",3.1500606498358903
20336,4181200680,2014-05-27,263900.0,3,2.5,1658,2700,2.0,0.0,0.0,3,8,1658,,2014,,98198,47.3667,-122.307,1658,2700,5.5,0,4358,4358,"(47.3667, -122.307)",16.81090762837649
20337,9347300010,2015-05-01,342000.0,3,2.5,1960,3540,2.0,0.0,0.0,3,8,1960,,2012,,98038,47.3568,-122.055,1840,3825,5.5,0,5500,5665,"(47.3568, -122.055)",21.83236001954466
20338,255450020,2014-09-18,367899.0,3,2.5,2420,4725,2.0,0.0,0.0,3,8,2420,,2014,,98038,47.371,-122.01799999999999,2370,4200,5.5,0,7145,6570,"(47.371, -122.01799999999999)",22.174431366927408
20339,7230200585,2015-02-04,657044.0,3,3.5,3420,23786,1.5,0.0,0.0,3,9,3420,,2014,,98059,47.4739,-122.11,1590,23774,6.5,0,27206,25364,"(47.4739, -122.11)",14.099659357888235
20340,9828702771,2014-11-13,359950.0,2,1.5,893,965,2.0,0.0,0.0,3,8,893,,2007,,98122,47.6187,-122.301,1340,1436,3.5,0,1858,2776,"(47.6187, -122.301)",1.7703625478614877
20341,9492500170,2014-07-23,879950.0,4,2.75,3020,7203,2.0,0.0,0.0,3,9,3020,,2014,,98033,47.6948,-122.178,3010,7215,6.75,0,10223,10225,"(47.6948, -122.178)",9.448021276980176
20342,9265880170,2014-08-26,550000.0,4,2.5,2470,5954,2.0,0.0,0.0,3,8,2470,,2013,,98028,47.7685,-122.236,2470,4800,6.5,0,8424,7270,"(47.7685, -122.236)",11.954379806142068
20343,7299600920,2014-12-09,279000.0,4,2.5,2009,4800,2.0,0.0,0.0,3,8,2009,,2012,,98092,47.2586,-122.2,1798,4800,6.5,0,6809,6598,"(47.2586, -122.2)",25.04775678040121
20344,8690600050,2014-07-18,255000.0,3,2.5,1530,1116,2.5,0.0,0.0,3,7,1530,,2005,,98028,47.7385,-122.25,1530,7780,5.5,0,2646,9310,"(47.7385, -122.25)",9.794529593635321
20345,1176001119,2015-02-24,609500.0,3,1.75,1590,1113,3.0,0.0,0.0,3,8,1590,,2014,,98107,47.6691,-122.402,1520,1357,4.75,0,2703,2877,"(47.6691, -122.402)",5.146281614706718
20346,3449850050,2014-06-20,420000.0,5,3.0,2630,3149,2.0,0.0,0.0,3,8,1670,960.0,2013,,98056,47.5065,-122.171,2240,4825,8.0,0,5779,7065,"(47.5065, -122.171)",10.476510230783353
20347,9211000170,2014-10-08,570000.0,4,2.5,3230,7187,2.0,0.0,0.0,3,9,3230,,2008,,98059,47.4995,-122.15,2950,6537,6.5,0,10417,9487,"(47.4995, -122.15)",11.529003181895863
20348,6056111350,2015-05-12,439000.0,3,2.25,1430,2343,2.0,0.0,0.0,3,8,1430,,2012,,98108,47.5648,-122.294,1270,1916,5.25,0,3773,3186,"(47.5648, -122.294)",3.64648671232312
20349,7299601630,2014-11-08,310000.0,3,2.5,2242,5744,2.0,0.0,0.0,3,8,2242,,2012,,98092,47.2597,-122.199,2009,5712,5.5,0,7986,7721,"(47.2597, -122.199)",24.986205740589014
20350,7133300380,2015-02-09,635000.0,4,2.5,2500,4000,2.0,0.0,0.0,3,8,2500,,2014,,98144,47.5902,-122.311,1480,4300,6.5,0,6500,5780,"(47.5902, -122.311)",1.7643080360339112
20351,2770601775,2014-11-28,399950.0,3,2.5,1230,922,2.0,0.0,0.0,3,8,1080,150.0,2009,,98199,47.6518,-122.384,1230,1237,5.5,0,2152,2467,"(47.6518, -122.384)",3.6873436108954096
20352,3630200630,2014-08-05,805000.0,4,2.5,3020,3600,2.5,0.0,0.0,3,9,3020,,2009,,98029,47.5407,-121.993,2570,3600,6.5,0,6620,6170,"(47.5407, -121.993)",16.687190676081936
20353,4385700250,2015-04-07,1800000.0,4,3.5,3480,4000,2.0,0.0,0.0,3,9,2460,1020.0,2015,,98112,47.6356,-122.281,2620,4000,7.5,0,7480,6620,"(47.6356, -122.281)",3.155862586923753
20354,6430500182,2015-04-03,1210000.0,4,3.0,3330,7650,1.0,0.0,0.0,3,9,1830,1500.0,2008,,98103,47.6889,-122.352,1200,3876,7.0,0,10980,5076,"(47.6889, -122.352)",5.555022747961155
20355,8029770190,2014-10-15,745000.0,4,2.5,3400,4840,2.0,0.0,0.0,3,10,3190,210.0,2006,,98059,47.5066,-122.146,3400,5710,6.5,0,8240,9110,"(47.5066, -122.146)",11.357241233726409
20356,5393600507,2014-06-24,329445.0,2,1.5,830,1119,2.0,0.0,0.0,3,7,830,,2005,,98144,47.5828,-122.314,1480,3622,3.5,0,1949,5102,"(47.5828, -122.314)",2.0992398142878526
20357,207700050,2014-10-15,588000.0,5,3.0,3110,4464,2.0,0.0,0.0,3,8,3110,,2007,,98011,47.7719,-122.16799999999999,2450,4221,8.0,0,7574,6671,"(47.7719, -122.16799999999999)",13.698201683006388
20358,8138870470,2014-07-07,494815.0,3,2.5,1910,2091,2.0,0.0,0.0,3,8,1910,,2014,,98029,47.5445,-122.01299999999999,1630,1546,5.5,0,4001,3176,"(47.5445, -122.01299999999999)",15.718246197565517
20359,7853370020,2014-10-14,591975.0,3,2.75,3230,5250,2.0,0.0,0.0,3,9,2680,550.0,2014,,98065,47.5196,-121.87799999999999,2710,5250,5.75,0,8480,7960,"(47.5196, -121.87799999999999)",22.245401927095582
20360,3304300380,2015-01-08,600000.0,5,2.75,3380,8179,2.0,0.0,0.0,3,9,3380,,2011,,98059,47.4827,-122.135,2840,8179,7.75,0,11559,11019,"(47.4827, -122.135)",12.82698998335631
20361,3528960020,2014-07-08,673000.0,3,2.75,2830,3496,2.0,0.0,0.0,3,8,2830,,2012,,98029,47.5606,-122.01100000000001,2160,3501,5.75,0,6326,5661,"(47.5606, -122.01100000000001)",15.527479264209134
20362,1853080840,2015-02-11,889950.0,5,3.5,3700,7055,2.0,0.0,0.0,3,9,3700,,2014,,98074,47.5929,-122.057,3170,6527,8.5,0,10755,9697,"(47.5929, -122.057)",13.060925677809822
20363,7852130460,2015-03-25,500000.0,4,3.0,2520,4104,2.0,0.0,0.0,3,7,2520,,2002,,98065,47.5352,-121.88,2510,5015,7.0,0,6624,7525,"(47.5352, -121.88)",21.87609759177823
20364,2768301357,2014-10-01,500000.0,3,2.25,1530,1396,2.0,0.0,0.0,3,8,1240,290.0,2007,,98107,47.666000000000004,-122.367,1690,2500,5.25,0,2926,4190,"(47.666000000000004, -122.367)",4.176672215713972
20365,8562710250,2014-05-05,890000.0,4,4.25,4420,5750,2.0,0.0,0.0,3,10,3410,1010.0,2006,,98027,47.5404,-122.073,4420,5750,8.25,0,10170,10170,"(47.5404, -122.073)",13.16144717456894
20366,6824100014,2015-04-29,437000.0,3,3.0,1460,1180,3.0,0.0,0.0,3,8,1460,,2006,,98117,47.6998,-122.367,1460,1224,6.0,0,2640,2684,"(47.6998, -122.367)",6.420857724107938
20367,7905200061,2014-09-05,419700.0,3,2.25,1450,1486,2.0,0.0,0.0,3,8,1160,290.0,2006,,98116,47.5694,-122.387,1370,1437,5.25,0,2936,2807,"(47.5694, -122.387)",3.6254481574478468
20368,3524039228,2014-07-23,394000.0,3,2.0,1160,3441,1.0,0.0,0.0,4,6,580,580.0,1930,,98136,47.5314,-122.39200000000001,1160,4000,5.0,0,4601,5160,"(47.5314, -122.39200000000001)",5.969724339789469
20369,2781240040,2014-08-06,342000.0,3,2.0,1640,4802,1.0,0.0,0.0,3,8,1640,,2010,,98038,47.3538,-122.021,1940,4802,5.0,0,6442,6742,"(47.3538, -122.021)",22.981796981138007
20370,1222029064,2014-06-26,420000.0,3,1.75,1444,249126,1.5,0.0,0.0,3,7,1444,,2008,,98070,47.4104,-122.486,1760,224770,4.75,0,250570,226530,"(47.4104, -122.486)",15.410470967224857
20371,9523100730,2014-05-23,580000.0,3,2.5,1620,1173,3.0,0.0,4.0,3,8,1470,150.0,2008,,98103,47.6681,-122.355,1620,1505,5.5,0,2793,3125,"(47.6681, -122.355)",4.161680474142972
20372,5649600464,2015-03-27,343000.0,2,1.5,1100,1228,2.0,0.0,0.0,3,7,900,200.0,2007,,98118,47.5538,-122.28200000000001,1340,1380,3.5,0,2328,2720,"(47.5538, -122.28200000000001)",4.5887280115110185
20373,7548301050,2015-04-02,390000.0,2,1.5,1340,1402,2.0,0.0,0.0,3,8,1120,220.0,2008,,98144,47.588,-122.304,1340,1213,3.5,0,2742,2553,"(47.588, -122.304)",2.100067548084382
20374,9542840450,2014-08-11,274000.0,3,1.5,1450,4694,2.0,0.0,0.0,3,7,1450,,2011,,98038,47.3654,-122.021,1870,4198,4.5,0,6144,6068,"(47.3654, -122.021)",22.371208148151553
20375,126039467,2015-01-14,700000.0,4,2.5,3040,7200,2.0,0.0,0.0,3,9,3040,,2008,,98177,47.7747,-122.366,2360,8245,6.5,0,10240,10605,"(47.7747, -122.366)",11.518084647278005
20376,7936000463,2015-04-16,838000.0,4,2.5,2560,7210,2.0,0.0,0.0,3,9,2560,,2006,,98136,47.5535,-122.395,2160,10439,6.5,0,9770,12599,"(47.5535, -122.395)",4.721818952132244
20377,3021059304,2014-09-17,300000.0,6,3.0,2744,9926,2.0,0.0,0.0,3,7,2744,,2006,,98002,47.2773,-122.21600000000001,2470,9926,9.0,0,12670,12396,"(47.2773, -122.21600000000001)",23.611071293053488
20378,3362401758,2014-09-03,467000.0,3,2.25,1420,990,3.0,0.0,0.0,3,8,1420,,2008,,98103,47.6801,-122.348,1350,1415,5.25,0,2410,2765,"(47.6801, -122.348)",4.92890652773523
20379,886000090,2015-03-02,395000.0,2,1.0,700,7457,1.0,0.0,0.0,3,6,700,,1943,,98108,47.5348,-122.295,1500,7130,3.0,0,8157,8630,"(47.5348, -122.295)",5.489227198966867
20380,1196003740,2014-09-24,734000.0,5,4.25,4110,42755,2.0,0.0,0.0,3,10,2970,1140.0,2000,,98023,47.3375,-122.337,2730,12750,9.25,0,46865,15480,"(47.3375, -122.337)",18.772710556876373
20381,5045700090,2015-01-06,480000.0,5,2.75,2670,4780,2.0,0.0,0.0,3,8,2670,,2013,,98059,47.4866,-122.155,2560,5380,7.75,0,7450,7940,"(47.4866, -122.155)",11.96848969075296
20382,1604601801,2015-02-17,539000.0,3,2.75,2130,1400,2.0,0.0,0.0,3,9,1080,1050.0,2010,,98118,47.5661,-122.29,1520,3132,5.75,0,3530,4652,"(47.5661, -122.29)",3.677413026534507
20383,5057100090,2015-05-05,459950.0,5,2.75,3078,6371,2.0,0.0,0.0,3,9,3078,,2014,,98042,47.3587,-122.163,1979,19030,7.75,0,9449,21009,"(47.3587, -122.163)",19.106073534676703
20384,3869900146,2014-10-30,306500.0,2,1.0,840,892,2.0,0.0,0.0,3,7,840,,2006,,98136,47.5396,-122.387,1030,1007,3.0,0,1732,2037,"(47.5396, -122.387)",5.35822166085153
20385,3862710180,2015-03-26,408474.0,3,2.5,1800,2731,2.0,0.0,0.0,3,8,1800,,2014,,98065,47.5342,-121.84100000000001,1800,3265,5.5,0,4531,5065,"(47.5342, -121.84100000000001)",23.66277476306383
20386,1023059246,2014-05-14,437000.0,3,2.75,2580,5200,2.0,0.0,0.0,3,8,2580,,2008,,98059,47.496,-122.15100000000001,2700,5602,5.75,0,7780,8302,"(47.496, -122.15100000000001)",11.655009505981935
20387,6056100150,2014-06-23,160797.0,3,1.5,1270,2356,2.0,0.0,0.0,3,7,1270,,2012,,98108,47.5671,-122.29799999999999,1490,2175,4.5,0,3626,3665,"(47.5671, -122.29799999999999)",3.4127414331732697
20388,3342700464,2015-01-07,729000.0,4,3.5,3065,5440,3.0,0.0,0.0,3,9,3065,,2014,,98056,47.523999999999994,-122.2,2210,8400,7.5,0,8505,10610,"(47.523999999999994, -122.2)",8.662008459875699
